id,name,latitude,longitude,kind,media
800131,TAXI RUA SANTA CRUZ,-23.5036894,-47.4527802,URBANO,TAXI
800132,TAXI AV. LUIZ FERRAZ DE SAMPAIO JUNIOR,-23.4980753,-47.4593358,URBANO,TAXI
800133,TAXI I PRAÇA DR. FERREIRA BRAGA / LARGO DO ROSÁRIO,-23.4989046,-47.4540358,URBANO,TAXI
800134,TAXI II PRAÇA DR. FERREIRA BRAGA / LARGO DO ROSÁRIO,-23.4989046,-47.4540358,URBANO,TAXI
800135,TAXI I PRAÇA DR. ARTHUR FAJARDO / PRAÇA DO CANHÃO,-23.5003157,-47.454106,URBANO,TAXI
800136,TAXI II PRAÇA DR. ARTHUR FAJARDO / PRAÇA DO CANHÃO,-23.5003157,-47.454106,URBANO,TAXI
800137,TAXI PRAÇA NOVE DE JULHO,-23.5031217,-47.4679985,URBANO,TAXI
800138,TAXI PRAÇA FREI BARAÚNA,-23.5023994,-47.4610262,URBANO,TAXI
800139,TAXI RUA PROFESSOR TOLEDO - 320,-23.500316,-47.4634949,URBANO,TAXI
800140,TAXI RUA PANDIÁ CALÓGERAS,-23.5071584,-47.4570747,URBANO,TAXI
800141,TAXI I AV. JUSCELINO KUBITSCHEK I,-23.506401,-47.4569441,URBANO,TAXI
800142,TAXI II AV. JUSCELINO KUBITSCHEK II,-23.5065503,-47.4573107,URBANO,TAXI
800143,TAXI RUA CORONEL NOGUEIRA PADILHA - 1407,-23.5081776,-47.4398573,URBANO,TAXI
800144,TAXI RUA AFONSO PEDRAZZI - 180 - HOSPITAL MODELO,-23.4941036,-47.4730222,URBANO,TAXI
800145,TAXI PRAÇA PIO XII,-23.4862085,-47.4433591,URBANO,TAXI
800146,TAXI RUA UBIRAJARA - 666,-23.4798864,-47.4492059,URBANO,TAXI
800147,"TAXI AV.ITAVUVU, 135",-23.4834152,-47.4719465,URBANO,TAXI
800148,TAXI I RUA NABEK SHIROMA - 175 - HOSPITAL OFTALMOLÓGICO BOS,-23.5153322,-47.4594247,URBANO,TAXI
800149,TAXI II RUA NABEK SHIROMA - 175 - HOSPITAL OFTALMOLÓGICO BOS,-23.5153322,-47.4594247,URBANO,TAXI
800150,TAXI I RUA EUCLIDES DE MOURA - 85 - CAMPOLIM,-23.5234267,-47.4652252,URBANO,TAXI
800151,TAXI II RUA EUCLIDES DE MOURA - 85 - CAMPOLIM,-23.5234267,-47.4652252,URBANO,TAXI
800152,TAXI III RUA EUCLIDES DE MOURA - 85 - CAMPOLIM,-23.5234267,-47.4652252,URBANO,TAXI
800153,TAXI AV. IZORAIDA MARQUES PERES - 401 - SHOPPING IGUATEMI,-23.5334663,-47.4654458,URBANO,TAXI
800154,AV. IPANEMA - TIPO DE ABRIGO (SIMPLES),-23.4836291,-47.4725266,URBANO,ABRIGO
800155,MUPI AV. IPANEMA,-23.4836291,-47.4725266,URBANO,MUPI
800156,AV. IZORAIDA MARQUES PERES - EM FRENTE À TOK&STOK - TIPO DE ABRIGO (SIMPLES),-23.5370458,-47.4659207,URBANO,ABRIGO
800157,MUPI AV. IZORAIDA MARQUES PERES - EM FRENTE À TOK&STOK,-23.5370458,-47.4659207,URBANO,MUPI
800158,AV. IZORAIDA MARQUES PERES - DE FRONTE À TOK&STOK - TIPO DE ABRIGO (SIMPLES),-23.5369942,-47.4657345,URBANO,ABRIGO
800159,MUPI AV. IZORAIDA MARQUES PERES - DE FRONTE À TOK&STOK,-23.5369942,-47.4657345,URBANO,MUPI
800160,AV. GENERAL OSÓRIO - TIPO DE ABRIGO (SIMPLES),-23.4884463,-47.4776565,URBANO,ABRIGO
800161,MUPI I AV. GENERAL OSÓRIO,-23.4884463,-47.4776565,URBANO,MUPI
800162,MUPI II AV. GENERAL OSÓRIO,-23.4884463,-47.4776565,URBANO,MUPI
800163,AV.JOSÉ JOAQUIM LACERDA - TIPO DE ABRIGO (SIMPLES),-23.4776067,-47.4548586,URBANO,ABRIGO
800164,RUA MANOEL LOPES - 442 - TIPO DE ABRIGO (SIMPLES),-23.5081162,-47.4460669,URBANO,ABRIGO
800165,RUA MANOEL LOPES - 248 - TIPO DE ABRIGO (SIMPLES),-23.5076849,-47.4464363,URBANO,ABRIGO
800166,RUA MANOEL LOPES - 172 - TIPO DE ABRIGO (SIMPLES),-23.5063373,-47.4476094,URBANO,ABRIGO
800167,RUA MANOEL LOPES - 39 - TIPO DE ABRIGO (SIMPLES),-23.5052746,-47.4485439,URBANO,ABRIGO
800168,RUA NEWTON PRADO - 280 - TIPO DE ABRIGO (SIMPLES),-23.5043863,-47.4502658,URBANO,ABRIGO
800169,AV. ARTHUR BERNARDES - 1700 - TIPO DE ABRIGO (SIMPLES),-23.4694191,-47.4419524,URBANO,ABRIGO
800170,AV. ARTHUR BERNARDES - 655 - TIPO DE ABRIGO (SIMPLES),-23.477051,-47.4476196,URBANO,ABRIGO
800171,AV. ARTHUR BERNARDES - 23 - TIPO DE ABRIGO (SIMPLES),-23.4819021,-47.4511664,URBANO,ABRIGO
800172,RUA UBIRAJARA - 446 - TIPO DE ABRIGO (SIMPLES),-23.4815636,-47.4507857,URBANO,ABRIGO
800173,RUA UBIRAJARA - FRONTE 110 - TIPO DE ABRIGO (SIMPLES),-23.4837691,-47.4528282,URBANO,ABRIGO
800174,MUPI I - PRAÇA WINSTON CHURCHILL I,-23.4950064,-47.4671734,URBANO,MUPI
800175,MUPI II - PRAÇA WINSTON CHURCHILL I,-23.4950064,-47.4671734,URBANO,MUPI
800176,MUPI I - PRAÇA WINSTON CHURCHILL II,-23.4950064,-47.4671734,URBANO,MUPI
800177,MUPI II - PRAÇA WINSTON CHURCHILL II,-23.4950064,-47.4671734,URBANO,MUPI
800178,MUPI I - PRAÇA JOSÉ DARIO DE OLIVEIRA,-23.524445,-47.4634741,URBANO,MUPI
800179,MUPI II - PRAÇA JOSÉ DARIO DE OLIVEIRA,-23.524445,-47.4634741,URBANO,MUPI
800180,MUPI I - PRAÇA NOVE DE JULHO,-23.5028874,-47.4679216,URBANO,MUPI
800181,MUPI II - PRAÇA NOVE DE JULHO,-23.5028874,-47.4679216,URBANO,MUPI
800182,MUPI PRAÇA ATÍLIO BRUNI (MANGAL),-23.5047091,-47.4702562,URBANO,MUPI
800183,MUPI FLOREIRA AV. VISCONDE DO RIO BRANCO,-23.5101986,-47.4770697,URBANO,MUPI
800184,MUPI PRAÇA ROMEU GIBIM (AV. AMÉRIO FIGUEIREDO),-23.5068564,-47.487605,URBANO,MUPI
800185,MUPI I PRAÇA DR. JOSÉ FAUSTO CAMPOLIM (AV. CARIBE),-23.5212156,-47.4694106,URBANO,MUPI
800186,MUPI II PRAÇA DR. JOSÉ FAUSTO CAMPOLIM (AV. CARIBE),-23.5212156,-47.4694106,URBANO,MUPI
800187,MUPI I FLOREIRA RUA SALVADOR CORREA (VERGUEIRO),-23.5087924,-47.4603899,URBANO,MUPI
800188,MUPI II FLOREIRA RUA SALVADOR CORREA (VERGUEIRO),-23.5087924,-47.4603899,URBANO,MUPI
800189,MUPI I FLOREIRA RUA PAULO SETUBAL (PONTE PINHEIROS),-23.5079303,-47.4508299,URBANO,MUPI
800190,MUPI II FLOREIRA RUA PAULO SETUBAL (PONTE PINHEIROS),-23.5079303,-47.4508299,URBANO,MUPI
800191,MUPI I PRAÇA OXFORD (AV. ARMANDO PANNUNZIO),-23.5115938,-47.4887343,URBANO,MUPI
800192,MUPI II PRAÇA OXFORD (AV. ARMANDO PANNUNZIO),-23.5115938,-47.4887343,URBANO,MUPI
800193,MUPI I PRAÇA JOSÉ CAVALCANTE MAGALHÃES (JARDIM PAULISTANO),-23.5093571,-47.4661192,URBANO,MUPI
800194,MUPI II PRAÇA JOSÉ CAVALCANTE MAGALHÃES (JARDIM PAULISTANO),-23.5093571,-47.4661192,URBANO,MUPI
800195,MUPI PRAÇA SÃO JOSÉ (AV. GAL. CARNEIRO),-23.5043454,-47.4759318,URBANO,MUPI
800196,MUPI I PRAÇA ALEXANDRE VANUCHHI LEME (AV. AFONSO VERGUEIRO),-23.4985712,-47.4703901,URBANO,MUPI
800197,MUPI II PRAÇA ALEXANDRE VANUCHHI LEME (AV. AFONSO VERGUEIRO),-23.4985712,-47.4703901,URBANO,MUPI
800198,MUPI I PRAÇA MARIA BENETTI,-23.4872864,-47.4811475,URBANO,MUPI
800199,MUPI II PRAÇA MARIA BENETTI,-23.4872864,-47.4811475,URBANO,MUPI
821,LED AV CALORS COMITRE N° 275 - CAMPOLIM - EM FRENTE TELHA NORTE,-23.5186964,-47.4642155,URBANO,PAINEL DE LED
556,"AV ANTONIO CARLOS COMITRE, 541 - CAMPOLIM - SENT. SHOPPING IGUATEMI - EM FRENTE TELHA NORTE","-23.5183176,",-47.4643563,URBANO,FRONTLIGHT 
500855,AV ANTONIO CARLOS COMITRE - LD PADARIA REAL III- CAMPOLIM,-23.520598,-47.464476,URBANO,OUTDOOR
